19212.3398368989,31027.4628969752,27188.6752650241,24297.0026076277,38465.043783246,17117.8247587434,41393.570077857,26740.6284484194,58923.9248416151,23583.0183570317,18444.8395287979,38477.0496039822,35890.9319107905,85531.7625225081,29369.8727780748
18486.3139766541,29157.9544884089,24606.5003467436,23049.7417941276,37662.0431802165,16431.6742321691,37631.0617168218,24977.2622798548,56084.7243373283,22266.9173730485,18415.6515976975,36713.326501769,32994.2087949552,81546.4894524499,28362.4526588221
18238.6044592891,27085.0304933876,22434.2187541489,20174.5890619196,37194.6585259682,14940.3567244015,37631.0617168218,22234.4441119318,51787.8635195559,21654.4068985075,17334.0594312093,33997.497940824,29899.4928209195,68787.1293618882,27930.1996334738
15207.6535599415,21899.1658553894,19600.9440968695,19226.1327098768,32503.247860095,13246.4802975416,33672.8644716916,18318.233159409,39445.7266438236,16839.7137198785,12577.8962858687,26556.0633530172,15092.1791874718,54072.1388851421,26454.0712343871
13351.9144349679,16988.6907206498,12677.6931883109,15394.8242545126,17596.5887747891,12530.4719032809,23564.3310203532,12795.5648535691,39445.7266438236,11979.374684692,12577.8962858687,17509.3772645736,12820.5127959418,47449.8283005174,23174.630565051
10470.261277122,10091.1514040366,9039.54314383639,12696.7895324912,10677.6903486071,7246.339973495,11997.3893073672,6820.97773192425,14093.9971002038,6178.04509243556,11830.9477791832,12779.5079839568,10245.9568402156,25707.8016804332,12540.3354537736
6931.23610023668,7861.26025574536,6502.46246428012,6927.91187504848,6203.80648140124,4800.57691064848,6708.02837295312,2036.22176931927,10773.7712282858,3453.8084519749,6152.2776138168,11405.4138187138,6400.44093224195,6437.73025522539,5142.95362661347
5181.13562310053,5998.64171808759,4601.73113408278,6927.91187504848,1096.94097536064,1607.97705797795,4297.6825803439,631.077781791023,4950.04177218862,671.578905942487,4713.72095558612,4925.14222142898,5555.58262437344,1398.25503515912,3418.53149577274
4231.75336108298,4954.69668236899,4601.73113408278,5194.46099653242,306.109433111452,347.127955731881,592.649143778354,301.97059237057,4950.04177218862,307.452472098749,4713.72095558612,4925.14222142898,1185.77071612562,328.709279474421,220.85661182812
4231.75336108298,4502.81036739425,4601.73113408278,4559.5635098821,300.000039902842,300.000537392071,200.002286597092,300.000017680478,227.131438401875,300.00012940562,4565.59979725619,4517.8812815648,200.040442044688,300.000334536446,200.000117884381
4231.75336108298,300.025284091335,4294.54982690212,4441.97593337945,300.000000000001,300.000000000001,200.000000000003,300.000000000001,200.000000003312,300.000000000001,4552.70679449561,200.017892701401,200.000000000004,300.000000000001,200.000000000003
300.000000000001,300.000000000001,4294.54982690212,4258.15277514169,300.000000000001,300.000000000001,200.000000000002,300.000000000001,200.000000000002,300.000000000001,368.820903906292,200.000000000002,200.000000000002,300.000000000001,200.000000000002
300.000000000001,300.000000000001,4294.54982690212,200.000000000003,300.000000000001,300.000000000001,200.000000000002,300.000000000001,200.000000000002,300.000000000001,200.000000000002,200.000000000002,200.000000000001,300.000000000001,200.000000000002
300.000000000001,300,200.000000000002,200.000000000002,300,300.000000000001,200.000000000002,300,200.000000000002,300,200.000000000002,200.000000000002,200.000000000001,300.000000000001,200.000000000002
300.000000000001,300,200.000000000002,200.000000000002,300,300.000000000001,200.000000000002,300,200.000000000002,300,200.000000000002,200.000000000002,200.000000000001,300,200.000000000002
300,300,200.000000000002,200.000000000002,300,300,200.000000000002,300,200.000000000002,300,200.000000000002,200.000000000002,200.000000000001,300,200.000000000002
